Temp,Humidity,Visibility,Wind,Precip,Time,Avspeed
20,27,7,12,5,24,65
14,55,1,3,4,57,22
8,22,2,6,5,64,61
11,23,1,12,5,43,20
4,45,8,3,5,-10,31
17,83,8,4,3,7,50
14,13,5,4,5,96,81
6,5,7,10,5,37,39
6,56,4,3,5,69,81
2,70,5,1,1,85,2
17,29,2,3,4,84,76
19,19,6,6,2,21,5
12,9,3,2,5,79,8
15,81,2,2,3,30,66
7,13,9,4,5,57,48
8,53,4,3,5,86,18
2,51,3,7,4,26,30
1,51,1,6,5,-16,68
16,15,2,5,5,63,49
18,27,4,6,5,9,9
9,37,1,5,4,-25,28
18,48,1,10,5,20,56
16,43,2,10,5,-12,12
4,13,2,3,4,4,67
14,61,2,1,2,9,2
2,4,1,5,2,72,47
14,3,3,3,4,60,4
8,5,8,3,2,97,13
12,43,1,4,5,-2,53
18,7,4,6,4,89,80
16,6,5,6,3,43,22
4,54,2,3,5,-5,8
13,6,4,4,5,83,81
15,55,3,3,5,36,63
6,48,2,6,5,30,21
7,8,9,1,3,-1,70
13,17,8,4,3,99,33
19,29,1,5,1,9,69
12,51,2,7,5,2,44
12,3,10,4,5,62,69
15,42,3,6,5,50,2
4,12,9,10,5,68,73
19,68,4,1,2,40,45
9,77,2,5,1,37,75
6,38,6,12,5,79,4
4,79,3,6,1,65,25
19,22,4,1,1,40,18
15,24,1,6,5,9,38
14,31,7,1,3,106,35
14,44,1,6,3,102,53
4,10,8,5,3,2,18
17,36,1,4,5,66,6
10,14,2,4,5,59,26
5,80,5,6,2,34,8
10,56,1,4,5,-14,77
13,79,9,1,1,114,52
5,25,3,9,5,65,1
10,31,4,6,4,-23,49
15,25,4,5,4,43,65
6,29,1,4,4,79,73
4,9,4,5,3,61,49
9,44,1,3,4,74,54
5,37,1,5,1,3,50
13,53,9,11,5,79,8
20,21,4,6,5,95,28
13,34,4,6,5,33,42
9,15,3,7,5,34,59
7,67,8,6,1,-2,54
1,48,4,2,2,76,19
9,61,5,4,3,83,77
12,29,2,12,5,22,18
7,3,9,4,2,30,31
11,74,6,5,3,8,35
15,4,1,5,4,26,21
17,36,9,4,5,-19,78
16,6,1,2,5,64,12
13,4,4,7,5,64,36
6,33,8,10,5,35,48
13,64,2,3,1,43,70
20,59,5,3,3,56,51
12,21,7,3,3,100,13
6,33,1,1,2,50,5
17,30,9,10,5,19,16
19,41,1,4,5,82,2
4,25,6,3,3,86,67
3,49,4,6,4,50,21
6,27,2,4,5,61,16
5,11,5,9,5,67,74
12,44,1,4,5,-21,35
12,68,9,5,2,3,19
8,39,10,10,5,1,60
1,24,4,6,4,48,18
19,60,2,6,5,25,14
15,53,8,10,5,-7,28
15,61,5,4,3,12,24
2,21,4,6,4,19,20
8,47,3,5,5,12,48
20,16,6,10,5,10,55
3,42,8,5,3,85,73
2,29,4,5,5,58,41
1,12,2,3,5,28,72
6,9,1,4,5,73,62
7,53,1,8,5,54,25
5,59,6,2,3,67,43
18,46,1,5,1,72,17
4,39,4,10,5,-7,71
7,41,3,4,5,24,15
13,37,4,1,1,26,13
11,50,2,5,5,84,19
6,18,2,7,5,52,35
10,71,8,5,2,12,0
17,7,9,9,5,-2,17
14,38,1,6,5,69,43
8,9,2,3,3,11,7
9,67,6,4,2,14,5
12,11,7,3,3,98,19
20,29,2,5,3,14,76
18,4,1,4,4,5,80
17,56,1,7,5,65,33
9,17,3,6,5,61,14
18,45,1,6,5,22,55
13,19,1,2,2,33,13
20,56,9,2,1,37,76
15,3,1,7,4,66,30
9,22,9,5,5,67,78
14,5,4,2,1,107,80
5,26,4,5,4,72,48
13,5,3,4,5,-4,21
12,49,11,8,5,89,46
8,28,4,8,5,49,72
9,6,3,4,4,20,58
11,54,3,7,4,74,79
18,47,7,6,1,19,63
5,25,3,5,5,20,36
12,3,8,6,2,79,2
5,47,3,5,5,45,9
6,57,1,2,4,45,21
8,24,7,6,3,105,20
1,49,4,6,4,75,39
6,6,3,1,3,23,53
11,47,4,6,4,88,20
9,53,9,9,5,58,11
7,22,11,10,5,-14,68
8,59,4,4,1,-2,35
10,24,4,3,5,88,61
10,41,9,12,5,44,7
15,79,6,2,1,38,63
17,2,7,4,5,-3,2
11,48,2,2,5,-16,45
3,1,1,2,3,79,11
14,36,2,3,5,68,15
3,30,3,6,5,61,15
18,33,2,1,2,5,22
16,32,3,5,4,71,3
15,69,6,3,3,39,16
4,51,4,4,1,1,51
6,5,2,5,5,47,64
5,23,5,4,2,95,9
16,32,2,5,5,7,73
18,9,1,12,5,64,49
8,17,2,5,5,33,44
8,30,10,5,5,57,16
17,52,1,5,2,2,35
19,29,4,2,3,53,61
11,81,5,2,3,80,2
14,43,1,3,4,27,55
16,74,8,3,2,99,13
5,61,5,6,3,20,46
4,58,3,6,2,107,41
9,27,11,6,5,93,3
19,56,9,6,5,-17,23
3,2,4,2,5,-3,36
15,5,11,7,5,-6,61
20,9,11,10,5,50,65
19,27,11,3,5,46,66
10,2,1,10,5,21,11
2,25,1,2,4,80,18
16,57,5,2,3,19,56
17,66,8,4,3,9,38
8,2,12,10,5,54,33
10,28,12,9,5,33,29
3,49,3,5,5,-1,38
14,46,3,3,5,20,50
13,40,7,4,2,56,7
16,53,7,4,5,2,2
1,39,4,3,5,18,81
20,9,2,6,5,50,71
9,51,10,4,5,38,56
14,19,9,9,5,48,47
13,40,3,3,5,34,62
11,53,9,5,2,116,56
16,28,8,11,5,82,20
7,43,8,8,5,19,66
12,37,1,6,5,-15,61
19,13,12,6,5,60,3
5,4,8,5,5,6,60
13,40,9,2,1,70,28
20,6,5,4,1,1,69
4,42,5,6,3,110,80
10,16,4,7,5,39,41
13,44,9,6,3,70,57
6,16,7,7,5,-1,12
6,3,7,9,5,89,2
9,7,2,6,5,-30,56
19,28,8,6,3,94,76
13,55,4,6,2,76,46
15,32,6,5,5,51,59
6,34,1,2,4,66,1
15,14,3,5,5,78,77
12,51,2,2,4,-20,74
11,15,3,4,4,-8,30
7,8,4,7,5,76,44
7,46,8,3,5,40,67
3,40,3,6,4,-2,13
6,31,4,7,4,73,63
8,13,3,3,4,64,16
1,20,4,7,5,75,8
17,49,1,12,5,81,12
19,14,7,9,5,20,69
19,65,3,6,1,97,19
8,12,1,5,4,74,51
10,1,8,4,5,73,55
6,17,6,5,1,19,61
1,35,5,1,3,87,2
14,36,2,3,3,45,33
4,4,7,3,1,75,67
9,52,8,5,2,43,12
16,14,7,3,3,82,73
2,13,1,7,5,64,67
19,47,4,4,1,98,20
4,57,3,4,5,28,31
3,70,2,4,3,25,12
14,53,1,7,4,31,49
7,5,11,8,5,89,69
20,78,8,2,3,60,77
10,31,8,12,5,86,34
7,2,1,5,5,57,0
16,44,2,1,3,50,70
12,36,11,11,5,18,26
4,22,2,2,5,-12,37
8,58,3,5,5,-4,66
13,8,11,7,5,94,42
9,32,1,6,4,62,70
11,77,7,6,1,73,54
6,7,1,5,5,72,42
13,57,8,4,5,68,41
6,45,1,3,5,54,56
4,27,1,3,4,-12,78
8,55,1,1,1,114,71
11,56,1,6,4,73,70
7,65,6,5,3,117,44
15,64,8,1,2,112,31
12,28,3,2,5,-3,69
14,48,3,3,5,4,53
18,21,1,2,5,74,0
11,21,8,5,5,90,10
5,51,3,6,4,22,76
18,26,3,3,5,-5,73
8,35,1,7,5,56,53
19,24,12,9,5,52,48
6,6,4,12,5,43,13
9,10,9,6,3,29,13
5,32,4,6,4,8,64
10,32,1,9,5,90,2
6,26,10,3,5,25,2
6,49,7,10,5,-5,36
4,2,2,6,5,62,0
7,33,1,3,4,34,31
1,18,3,1,3,115,57
20,79,6,6,3,60,3
7,12,4,3,2,74,33
11,36,7,5,3,92,30
4,38,11,7,5,78,24
8,80,4,4,3,111,0
1,5,8,1,3,73,50
7,36,2,6,5,19,35
20,50,3,12,5,53,31
12,18,8,9,5,64,60
7,54,3,2,4,10,59
17,46,1,6,5,25,57
15,72,2,1,2,35,66
4,12,3,6,4,-14,43
15,22,3,5,5,69,24
14,46,8,11,5,61,80
10,32,1,3,5,57,2
6,1,3,6,5,61,11
17,9,1,2,4,75,9
13,46,2,4,3,18,8
20,79,9,3,2,75,22
14,66,7,2,1,78,25
13,40,4,6,4,34,17
7,14,2,4,4,-30,4
8,12,5,3,2,101,58
10,17,4,5,5,86,0
15,25,8,8,5,23,48
16,21,6,5,1,61,10
9,4,7,12,5,29,75
16,28,5,4,1,82,29
5,32,6,10,5,60,39
9,16,3,5,4,3,29
12,17,7,7,5,76,4
6,74,4,3,1,23,78
15,26,12,6,5,91,35
3,50,2,3,5,4,14
17,77,2,6,2,9,81
6,1,3,4,4,48,15
5,12,2,6,4,88,9
12,18,6,2,3,31,76
18,54,1,3,4,71,7
1,12,7,3,2,8,34
13,81,2,4,2,83,62
10,23,3,2,4,-21,72
17,4,3,1,2,73,77
9,50,6,1,3,91,78
1,62,6,3,1,62,28
16,13,4,2,4,67,57
16,21,4,3,4,70,81
4,3,1,3,4,40,47
7,80,3,4,3,35,48
5,57,1,7,5,-26,56
12,59,8,10,5,94,44
17,54,8,6,1,7,23
19,58,11,8,5,9,17
8,8,3,6,5,18,28
16,25,4,3,5,77,29
8,53,1,6,5,16,0
5,20,8,4,1,74,56
6,9,1,6,1,66,29
2,8,9,2,1,58,14
7,58,5,10,5,73,20
13,45,4,5,4,-21,20
6,41,1,11,5,61,71
3,8,3,5,5,85,24
10,40,1,5,2,69,39
11,20,4,3,3,109,37
12,72,8,2,3,73,80
3,18,3,4,5,-30,39
13,27,1,6,5,-16,71
13,44,12,6,5,-2,65
15,42,3,2,4,0,6
11,54,1,4,4,52,78
4,52,1,7,5,22,34
9,16,6,9,5,61,49
8,18,1,6,2,79,63
20,48,4,1,1,43,37
16,42,1,2,4,-22,38
4,30,1,6,4,1,40
15,31,9,5,5,-9,19
13,57,7,12,5,8,72
10,20,2,7,4,25,41
13,43,1,5,4,-21,79
6,44,1,3,1,107,65
2,56,3,7,5,-19,38
17,44,6,12,5,53,10
12,30,7,5,2,34,76
4,46,3,5,4,1,41
5,22,4,7,5,27,73
6,66,2,5,2,76,60
9,58,6,10,5,4,76
16,44,10,11,5,27,81
9,6,8,11,5,34,38
20,30,7,2,2,6,69
5,70,7,3,3,21,73
5,33,11,11,5,30,74
7,38,2,3,5,79,57
6,10,3,2,4,61,13
17,29,2,5,5,92,79
6,6,1,7,5,45,75
15,13,1,3,5,76,65
8,55,2,3,4,43,68
7,32,1,6,4,29,2
20,42,8,5,5,35,42
16,53,2,2,4,-18,13
10,45,4,8,5,88,41
17,33,2,5,5,-8,41
11,29,1,5,4,12,66
7,8,9,10,5,65,20
3,39,9,3,2,110,30
7,4,4,5,5,-17,44
20,53,7,1,3,88,56
17,25,1,7,5,64,46
16,24,3,5,2,88,38
8,11,4,5,5,0,19
19,12,6,1,1,115,32
8,5,4,7,5,74,66
10,8,3,4,5,73,2
16,27,3,5,1,109,23
7,4,3,11,5,79,51
20,36,7,12,5,-6,23
9,61,8,6,2,44,66
10,21,1,3,5,64,11
20,59,6,2,2,91,17
8,83,8,1,1,74,41
11,7,4,2,4,-21,33
2,27,2,2,5,-27,37
16,43,12,12,5,19,3
3,29,8,1,2,8,44
16,26,1,8,5,6,53
19,1,2,3,5,24,16
8,29,4,5,4,-3,10
16,47,1,5,3,91,76
5,49,3,12,5,12,17
11,40,1,2,4,77,33
2,54,2,6,5,48,59
11,49,3,4,2,113,66
17,18,1,2,5,32,73
4,40,7,8,5,71,17
12,33,9,7,5,82,13
15,6,4,2,5,85,29
6,24,5,4,1,55,35
17,34,7,4,5,61,51
11,25,4,6,4,4,2
11,51,1,7,4,-23,61
9,33,9,7,5,85,26
5,11,9,4,2,72,80
12,57,4,4,4,-2,3
15,28,1,2,4,53,66
8,15,9,1,2,115,40
9,21,11,10,5,9,36
19,81,6,1,2,95,56
8,19,1,12,5,88,37
19,4,11,8,5,16,71
17,20,6,5,3,13,42
11,41,4,4,5,47,71
12,7,8,3,3,93,41
9,73,9,4,1,113,49
12,24,2,5,4,-2,49
4,18,3,5,5,21,2
15,52,5,11,5,30,70
17,17,1,4,5,9,53
14,12,2,4,5,85,32
9,50,12,7,5,20,44
18,30,3,6,4,67,58
19,15,2,6,5,96,29
3,69,2,4,3,1,72
18,33,2,4,4,-28,81
16,18,6,8,5,80,40
9,29,5,7,5,10,15
13,8,8,5,5,61,21
17,48,9,12,5,13,46
4,21,12,12,5,-16,19
8,20,7,9,5,-2,60
17,50,10,6,5,50,62
4,48,1,8,5,22,10
9,45,2,2,5,57,39
3,25,4,3,4,44,54
14,3,5,11,5,11,63
16,46,12,8,5,6,67
12,35,3,7,5,29,53
4,67,4,5,1,25,45
17,54,3,3,4,38,53
8,73,4,5,2,4,7
17,54,4,6,3,89,33
4,40,5,5,3,50,38
12,52,1,11,5,86,24
4,35,7,10,5,34,66
15,4,6,3,2,74,9
11,71,2,2,2,15,76
8,34,3,2,1,10,35
19,50,6,4,5,9,16
4,47,3,4,5,78,70
9,37,3,5,4,15,74
5,47,6,4,1,52,21
4,11,2,4,4,58,63
12,43,9,10,5,77,29
13,38,2,7,4,-27,81
14,39,3,3,5,80,11
10,34,4,4,4,87,47
6,20,5,4,5,-9,53
6,2,5,10,5,-5,76
6,65,7,1,3,71,13
15,6,7,6,5,50,17
11,12,7,7,5,76,70
3,13,9,4,3,43,76
18,2,3,6,5,89,62
5,15,2,4,4,81,57
20,36,5,3,3,95,75
12,51,2,5,4,65,10
17,23,3,2,5,60,19
13,4,7,7,5,62,61
5,46,1,5,5,6,46
11,68,9,1,2,95,10
12,44,9,6,5,48,80
16,13,3,10,5,19,43
19,80,7,5,1,67,35
7,53,3,5,5,22,44
20,34,8,3,5,63,43
15,82,1,5,2,111,39
20,20,8,6,1,67,23
20,55,5,5,3,103,16
15,17,5,6,3,34,5
7,79,6,3,3,53,66
15,1,3,6,5,22,33
6,81,2,4,3,55,1
12,3,4,9,5,-20,40
11,15,2,6,5,11,42
16,44,3,7,5,76,44
19,71,5,4,2,97,62
5,39,2,7,5,-30,71
9,33,7,10,5,34,44
20,36,6,6,2,15,7
19,11,11,3,5,62,37
12,36,9,9,5,51,39
3,35,9,3,2,69,38
16,15,6,3,2,7,12
17,60,10,7,5,-1,73
7,52,3,3,4,-23,13
15,55,2,2,2,106,77
12,52,10,12,5,64,47
16,15,2,2,3,71,67
8,2,4,6,4,7,78
11,12,4,10,5,94,24
15,32,2,6,4,83,47
15,44,3,7,4,28,57
5,22,7,7,5,91,27
4,41,3,5,3,33,5
12,78,2,4,3,52,44
11,8,4,3,2,116,52
16,44,1,6,5,99,70
5,50,8,3,5,69,34
7,2,5,7,5,-16,31
7,36,10,11,5,23,66
15,22,1,4,4,7,11
6,19,1,3,5,60,37
3,3,4,6,4,-27,62
13,12,1,7,5,47,80
15,11,2,5,5,88,35
6,9,6,5,1,60,37
14,43,4,3,4,25,33
17,54,2,4,2,57,15
8,16,3,5,4,10,56
3,10,2,6,4,21,4
5,10,6,6,1,19,68
3,27,3,3,4,3,40
14,48,9,4,3,60,45
20,41,8,2,1,18,24
10,54,3,4,5,-18,68
17,46,11,6,5,88,64
9,20,10,8,5,26,63
14,52,2,5,5,-1,19
2,78,7,1,3,96,36
18,75,3,5,1,78,58
20,37,1,8,5,14,32
1,43,1,6,1,42,76
6,55,6,12,5,55,42
10,81,6,5,2,1,78
11,24,12,10,5,27,45
16,54,2,7,4,80,54
10,10,9,2,1,68,80
1,2,4,7,5,-20,30
16,2,6,5,5,85,17
16,13,2,12,5,41,71
14,23,2,5,4,82,45
1,64,4,6,3,29,23
7,3,3,4,5,15,80
13,78,3,6,2,80,78
8,15,4,2,3,98,80
15,29,3,5,4,-15,62
17,29,4,12,5,48,70
10,16,9,9,5,72,36
10,50,10,10,5,35,45
8,35,1,6,4,77,32
4,4,9,1,2,74,67
20,9,6,8,5,40,35
4,38,4,3,5,51,23
9,23,4,7,4,-23,41
14,24,4,2,5,59,1
11,14,4,11,5,58,53
8,11,4,2,4,55,75
2,73,3,3,3,24,30
15,36,11,8,5,30,2
15,25,9,1,1,57,9
12,34,8,6,3,37,51
16,49,3,5,5,42,26
2,11,2,5,4,14,39
11,2,3,5,5,10,30
10,40,5,11,5,1,56
18,35,3,7,4,-7,44
3,77,8,1,3,59,63
9,27,3,8,5,0,48
17,70,2,6,3,74,48
3,55,4,2,5,39,20
14,7,2,5,5,86,81
9,48,5,5,5,91,39
15,19,2,5,1,76,16
14,19,12,11,5,13,46
4,53,5,3,5,12,45
10,16,2,5,5,20,25
18,57,2,5,1,88,63
15,16,1,11,5,83,64
1,64,6,6,3,22,44
15,40,9,12,5,32,80
17,29,1,5,5,59,63
4,41,3,6,5,-11,47
14,34,4,4,4,84,12
7,15,3,2,5,49,72
10,15,5,1,3,38,56
4,47,2,3,2,83,52
12,9,3,1,1,-1,35
14,1,9,4,3,35,37
14,35,7,3,5,-19,60
5,45,4,6,4,40,39
14,38,5,1,1,43,38
14,33,4,7,5,15,10
16,16,7,1,2,73,51
11,56,1,7,4,21,31
8,25,5,10,5,76,63
20,55,9,12,5,99,1
15,30,2,5,5,-28,42
15,56,9,6,5,17,57
6,1,4,5,4,-15,59
13,24,1,1,3,30,42
4,12,5,1,3,60,65
8,37,9,3,5,-3,28
20,50,6,6,2,111,50
3,1,4,3,1,110,20
9,16,2,1,3,43,8
12,33,3,6,3,22,64
8,45,12,9,5,85,17
19,60,2,11,5,82,6
14,43,3,4,5,70,40
18,25,2,5,5,76,69
5,17,1,6,5,-20,38
16,53,2,3,5,10,24
2,13,4,1,2,20,34
12,3,4,3,5,38,76
3,63,7,3,1,49,11
14,44,5,4,1,88,79
7,38,1,5,5,90,10
12,36,8,4,5,-8,64
1,12,8,5,2,28,30
6,13,4,4,4,29,42
4,2,2,7,5,74,62
13,5,3,6,5,26,8
2,12,1,6,3,5,53
3,52,7,2,3,42,55
11,19,7,3,5,19,13
2,22,2,6,4,86,28
5,28,3,3,5,77,72
9,54,4,5,5,76,20
19,65,1,3,2,20,59
11,22,4,1,3,37,76
12,11,3,2,5,41,41
8,14,4,7,4,12,41
7,17,7,3,2,62,22
8,37,2,5,5,53,33
19,39,2,6,3,22,7
9,68,6,4,2,85,6
15,55,3,5,5,-17,4
17,51,7,1,1,5,26
17,28,2,5,4,51,61
16,55,3,10,5,99,39
1,62,4,3,2,103,52
9,23,7,2,2,117,66
19,32,6,4,1,34,24
17,41,9,3,1,39,13
20,59,9,4,5,25,65
6,48,9,9,5,71,31
5,21,8,5,2,87,54
12,28,2,10,5,-6,22
7,15,3,5,5,-18,55
12,15,7,11,5,9,56
14,76,3,5,3,16,60
4,47,1,1,3,38,8
6,53,2,4,4,32,17
7,13,4,2,4,38,71
12,55,5,6,5,82,70
3,36,5,2,1,11,8
8,79,7,3,1,41,28
8,23,3,1,2,68,43
20,75,6,2,1,35,15
3,8,3,4,4,-4,50
12,48,6,5,5,18,46
2,55,3,3,4,-1,52
8,28,3,6,4,23,66
8,31,4,5,4,41,23
17,25,2,6,4,5,27
10,20,10,9,5,91,72
12,22,3,2,3,111,37
16,72,9,1,3,68,19
13,34,4,10,5,79,0
14,49,10,5,5,69,57
10,10,4,11,5,30,31
12,17,12,8,5,23,50
8,6,1,5,3,15,22
8,41,5,12,5,16,50
8,24,11,7,5,3,3
16,8,3,2,4,-10,58
3,25,6,1,1,3,21
6,40,9,5,5,65,20
8,61,12,10,5,5,76
11,28,3,3,5,25,62
17,2,1,3,5,34,25
2,17,4,6,4,0,69
10,23,6,5,3,75,79
12,30,3,4,2,35,66
14,47,3,4,5,38,35
10,57,1,3,4,-19,76
8,57,2,7,4,35,4
7,16,6,4,5,53,3
11,44,9,5,1,68,1
8,30,2,5,4,65,26
16,15,12,7,5,96,3
12,24,4,3,5,2,68
10,23,4,8,5,72,50
9,11,5,3,1,73,29
14,77,4,6,2,18,35
7,23,10,4,5,57,74
8,52,1,7,5,68,14
17,30,8,12,5,45,59
9,3,2,2,5,19,49
6,38,2,2,4,59,69
17,20,3,6,4,87,52
7,38,4,3,5,55,9
5,30,4,5,5,55,47
3,32,2,2,1,21,52
5,56,6,4,1,36,72
20,9,5,3,5,43,25
15,5,4,4,5,33,50
12,61,4,3,3,108,1
3,69,2,4,1,60,3
6,74,3,1,2,38,57
5,41,9,8,5,8,49
10,47,2,4,5,6,1
12,22,1,7,5,25,40
7,8,1,6,4,29,6
14,21,4,2,4,78,2
20,46,9,8,5,19,26
16,32,9,9,5,41,57
18,43,8,3,5,59,61
13,38,4,7,5,36,26
2,20,1,4,5,14,77
6,46,9,7,5,64,81
9,35,4,5,5,7,75
13,68,4,6,2,49,36
